Date,Adj Close
2014-06-12,3763.800048828125
2014-06-13,3775.56005859375
2014-06-16,3779.929931640625
2014-06-17,3781.320068359375
2014-06-18,3804.610107421875
2014-06-19,3800.800048828125
2014-06-20,3802.639892578125
2014-06-23,3805.31005859375
2014-06-24,3799.530029296875
2014-06-25,3827.330078125
2014-06-26,3826.909912109375
2014-06-27,3844.43994140625
2014-06-30,3849.47998046875
2014-07-01,3894.330078125
2014-07-02,3899.27001953125
2014-07-03,3923.010009765625
2014-07-07,3910.7099609375
2014-07-08,3864.070068359375
2014-07-09,3892.909912109375
2014-07-10,3880.0400390625
2014-07-11,3904.580078125
2014-07-14,3929.4599609375
2014-07-15,3914.4599609375
2014-07-16,3932.330078125
2014-07-17,3878.010009765625
2014-07-18,3939.889892578125
2014-07-21,3934.139892578125
2014-07-22,3961.6201171875
2014-07-23,3986.18994140625
2014-07-24,3983.18994140625
2014-07-25,3965.169921875
2014-07-28,3967.239990234375
2014-07-29,3959.030029296875
2014-07-30,3976.070068359375
2014-07-31,3892.5
2014-08-01,3879.669921875
2014-08-04,3908.77001953125
2014-08-05,3874.93994140625
2014-08-06,3874.27001953125
2014-08-07,3857.93994140625
2014-08-08,3888.090087890625
2014-08-11,3910.4599609375
2014-08-12,3905.22998046875
2014-08-13,3949.199951171875
2014-08-14,3969.110107421875
2014-08-15,3987.510009765625
2014-08-18,4020.5
2014-08-19,4040.1298828125
2014-08-20,4040.7099609375
2014-08-21,4047.030029296875
2014-08-22,4052.75
2014-08-25,4067.47998046875
2014-08-26,4071.669921875
2014-08-27,4073.179931640625
2014-08-28,4066.27001953125
2014-08-29,4082.56005859375
2014-09-02,4095.81005859375
2014-09-03,4070.9599609375
2014-09-04,4066.1298828125
2014-09-05,4089.919921875
2014-09-08,4095.469970703125
2014-09-09,4061.8798828125
2014-09-10,4094.969970703125
2014-09-11,4092.64990234375
2014-09-12,4069.22998046875
2014-09-15,4029.889892578125
2014-09-16,4067.27001953125
2014-09-17,4073.570068359375
2014-09-18,4103.080078125
2014-09-19,4100.08984375
2014-09-22,4061.22998046875
2014-09-23,4051.570068359375
2014-09-24,4094.31005859375
2014-09-25,4007.820068359375
2014-09-26,4053.719970703125
2014-09-29,4047.179931640625
2014-09-30,4049.449951171875
2014-10-01,3984.739990234375
2014-10-02,3985.8701171875
2014-10-03,4027.31005859375
2014-10-06,4016.27001953125
2014-10-07,3958.590087890625
2014-10-08,4041.1201171875
2014-10-09,3969.320068359375
2014-10-10,3870.860107421875
2014-10-13,3808.0
2014-10-14,3810.449951171875
2014-10-15,3785.969970703125
2014-10-16,3765.280029296875
2014-10-17,3815.469970703125
2014-10-20,3870.080078125
2014-10-21,3971.389892578125
2014-10-22,3949.590087890625
2014-10-23,4012.27001953125
2014-10-24,4042.02001953125
2014-10-27,4046.02001953125
2014-10-28,4106.6298828125
2014-10-29,4090.550048828125
2014-10-30,4100.64013671875
2014-10-31,4158.2099609375
2014-11-03,4169.27978515625
2014-11-04,4156.22998046875
2014-11-05,4153.27001953125
2014-11-06,4164.080078125
2014-11-07,4160.5
2014-11-10,4175.9501953125
2014-11-11,4187.16015625
2014-11-12,4195.39990234375
2014-11-13,4213.47998046875
2014-11-14,4224.990234375
2014-11-17,4213.7900390625
2014-11-18,4242.18994140625
2014-11-19,4222.66015625
2014-11-20,4242.08984375
2014-11-21,4251.31982421875
2014-11-24,4284.31982421875
2014-11-25,4288.22998046875
2014-11-26,4317.990234375
2014-11-28,4337.7900390625
2014-12-01,4287.81005859375
2014-12-02,4305.9599609375
2014-12-03,4312.93017578125
2014-12-04,4311.93017578125
2014-12-05,4311.56982421875
2014-12-08,4278.33984375
2014-12-09,4294.669921875
2014-12-10,4224.8701171875
2014-12-11,4246.47998046875
2014-12-12,4199.27978515625
2014-12-15,4157.41015625
2014-12-16,4089.60009765625
2014-12-17,4165.10009765625
2014-12-18,4267.77001953125
2014-12-19,4281.77978515625
2014-12-22,4293.669921875
2014-12-23,4279.2998046875
2014-12-24,4283.10009765625
2014-12-26,4314.08984375
2014-12-29,4312.64013671875
2014-12-30,4282.35009765625
2014-12-31,4236.27978515625
2015-01-02,4230.240234375
2015-01-05,4160.9599609375
2015-01-06,4110.830078125
2015-01-07,4160.0
2015-01-08,4240.5498046875
2015-01-09,4213.27978515625
2015-01-12,4169.97021484375
2015-01-13,4166.2001953125
2015-01-14,4145.83984375
2015-01-15,4089.64990234375
2015-01-16,4142.14013671875
2015-01-20,4171.2099609375
2015-01-21,4192.08984375
2015-01-22,4270.35986328125
2015-01-23,4278.14013671875
2015-01-26,4275.72021484375
2015-01-27,4165.5
2015-01-28,4140.3798828125
2015-01-29,4181.35009765625
2015-01-30,4148.43017578125
2015-02-02,4188.58984375
2015-02-03,4229.14990234375
2015-02-04,4221.2001953125
2015-02-05,4256.18017578125
2015-02-06,4228.68017578125
2015-02-09,4216.08984375
2015-02-10,4281.16015625
2015-02-11,4297.27978515625
2015-02-12,4347.97021484375
2015-02-13,4384.02978515625
2015-02-17,4385.33984375
2015-02-18,4390.91015625
2015-02-19,4411.85986328125
2015-02-20,4443.0498046875
2015-02-23,4449.490234375
2015-02-24,4451.02978515625
2015-02-25,4440.58984375
2015-02-26,4462.27001953125
2015-02-27,4440.669921875
2015-03-02,4483.0498046875
2015-03-03,4458.77978515625
2015-03-04,4445.35986328125
2015-03-05,4452.06005859375
2015-03-06,4399.22998046875
2015-03-09,4412.990234375
2015-03-10,4329.080078125
2015-03-11,4305.3798828125
2015-03-12,4336.22998046875
2015-03-13,4314.89990234375
2015-03-16,4370.47021484375
2015-03-17,4375.6298828125
2015-03-18,4422.5
2015-03-19,4426.81982421875
2015-03-20,4458.5400390625
2015-03-23,4445.5400390625
2015-03-24,4430.990234375
2015-03-25,4329.2900390625
2015-03-26,4315.259765625
2015-03-27,4332.85986328125
2015-03-30,4382.81982421875
2015-03-31,4333.68994140625
2015-04-01,4311.259765625
2015-04-02,4316.009765625
2015-04-06,4350.97998046875
2015-04-07,4344.080078125
2015-04-08,4375.9599609375
2015-04-09,4403.9501953125
2015-04-10,4422.02001953125
2015-04-13,4409.2099609375
2015-04-14,4397.64013671875
2015-04-15,4424.52978515625
2015-04-16,4418.830078125
2015-04-17,4351.7998046875
2015-04-20,4417.39990234375
2015-04-21,4435.97998046875
2015-04-22,4460.81005859375
2015-04-23,4477.06982421875
2015-04-24,4536.77978515625
2015-04-27,4525.0400390625
2015-04-28,4515.27001953125
2015-04-29,4488.14990234375
2015-04-30,4414.25
2015-05-01,4479.06005859375
2015-05-04,4482.60986328125
2015-05-05,4409.39013671875
2015-05-06,4379.75
2015-05-07,4401.5498046875
2015-05-08,4458.64990234375
2015-05-11,4438.64013671875
2015-05-12,4420.64990234375
2015-05-13,4426.56005859375
2015-05-14,4495.0400390625
2015-05-15,4494.2900390625
2015-05-18,4512.9501953125
2015-05-19,4503.72021484375
2015-05-20,4505.2998046875
2015-05-21,4529.47021484375
2015-05-22,4527.16015625
2015-05-26,4472.9599609375
2015-05-27,4546.06005859375
2015-05-28,4535.66015625
2015-05-29,4508.25
2015-06-01,4521.85009765625
2015-06-02,4508.89013671875
2015-06-03,4519.85986328125
2015-06-04,4487.02978515625
2015-06-05,4477.18994140625
2015-06-08,4431.509765625
2015-06-09,4427.60986328125
2015-06-10,4485.4599609375
2015-06-11,4488.47021484375
2015-06-12,4453.7900390625
2015-06-15,4432.919921875
2015-06-16,4455.89990234375
2015-06-17,4468.97998046875
2015-06-18,4531.85009765625
2015-06-19,4513.419921875
2015-06-22,4544.0400390625
2015-06-23,4548.740234375
2015-06-24,4524.60009765625
2015-06-25,4514.009765625
2015-06-26,4484.27978515625
2015-06-29,4379.8701171875
2015-06-30,4396.759765625
2015-07-01,4429.22998046875
2015-07-02,4433.39013671875
2015-07-06,4418.66015625
2015-07-07,4429.06005859375
2015-07-08,4351.580078125
2015-07-09,4352.02978515625
2015-07-10,4420.14990234375
2015-07-13,4494.47021484375
2015-07-14,4523.47021484375
2015-07-15,4528.35986328125
2015-07-16,4594.89990234375
2015-07-17,4661.60009765625
2015-07-20,4679.68017578125
2015-07-21,4674.41015625
2015-07-22,4623.240234375
2015-07-23,4602.830078125
2015-07-24,4557.3701171875
2015-07-27,4519.08984375
2015-07-28,4560.22998046875
2015-07-29,4581.60009765625
2015-07-30,4598.58984375
2015-07-31,4588.91015625
2015-08-03,4580.4599609375
2015-08-04,4567.47021484375
2015-08-05,4602.240234375
2015-08-06,4528.509765625
2015-08-07,4520.080078125
2015-08-10,4573.10986328125
2015-08-11,4513.990234375
2015-08-12,4528.18994140625
2015-08-13,4519.31982421875
2015-08-14,4530.740234375
2015-08-17,4566.3701171875
2015-08-18,4542.06982421875
2015-08-19,4510.89990234375
2015-08-20,4385.1298828125
2015-08-21,4197.27001953125
2015-08-24,4038.60009765625
2015-08-25,4016.320068359375
2015-08-26,4219.60009765625
2015-08-27,4324.81982421875
2015-08-28,4329.1201171875
2015-08-31,4274.580078125
2015-09-01,4142.6298828125
2015-09-02,4256.22998046875
2015-09-03,4234.64990234375
2015-09-04,4184.72021484375
2015-09-08,4303.52978515625
2015-09-09,4253.4501953125
2015-09-10,4296.2998046875
2015-09-11,4323.22998046875
2015-09-14,4308.759765625
2015-09-15,4360.27978515625
2015-09-16,4383.669921875
2015-09-17,4384.9599609375
2015-09-18,4323.85986328125
2015-09-21,4336.1298828125
2015-09-22,4274.10009765625
2015-09-23,4273.52978515625
2015-09-24,4261.10009765625
2015-09-25,4224.740234375
2015-09-28,4103.47021484375
2015-09-29,4083.3701171875
2015-09-30,4181.06005859375
2015-10-01,4192.9599609375
2015-10-02,4267.4501953125
2015-10-05,4331.43017578125
2015-10-06,4306.7001953125
2015-10-07,4333.4599609375
2015-10-08,4350.14990234375
2015-10-09,4370.009765625
2015-10-12,4382.56005859375
2015-10-13,4352.93994140625
2015-10-14,4346.919921875
2015-10-15,4418.22021484375
2015-10-16,4438.6201171875
2015-10-19,4462.06982421875
2015-10-20,4438.18017578125
2015-10-21,4413.52001953125
2015-10-22,4503.22021484375
2015-10-23,4624.08984375
2015-10-26,4630.85009765625
2015-10-27,4639.22998046875
2015-10-28,4678.580078125
2015-10-29,4670.759765625
2015-10-30,4648.830078125
2015-11-02,4703.919921875
2015-11-03,4719.0498046875
2015-11-04,4717.5498046875
2015-11-05,4702.89990234375
2015-11-06,4707.22998046875
2015-11-09,4655.52001953125
2015-11-10,4641.72998046875
2015-11-11,4636.93994140625
2015-11-12,4588.93017578125
2015-11-13,4502.14013671875
2015-11-16,4565.47021484375
2015-11-17,4565.81982421875
2015-11-18,4653.43994140625
2015-11-19,4655.35009765625
2015-11-20,4686.35986328125
2015-11-23,4674.7900390625
2015-11-24,4669.41015625
2015-11-25,4672.8798828125
2015-11-27,4680.47021484375
2015-11-30,4664.509765625
2015-12-01,4716.16015625
2015-12-02,4686.22021484375
2015-12-03,4606.75
2015-12-04,4716.1201171875
2015-12-07,4693.6201171875
2015-12-08,4694.77001953125
2015-12-09,4622.14013671875
2015-12-10,4643.0498046875
2015-12-11,4537.56005859375
2015-12-14,4570.16015625
2015-12-15,4597.330078125
2015-12-16,4664.56005859375
2015-12-17,4598.14013671875
2015-12-18,4514.830078125
2015-12-21,4560.5498046875
2015-12-22,4589.259765625
2015-12-23,4624.58984375
2015-12-24,4622.77001953125
2015-12-28,4621.35009765625
2015-12-29,4691.080078125
2015-12-30,4652.009765625
2015-12-31,4593.27001953125
2016-01-04,4497.85986328125
2016-01-05,4484.18017578125
2016-01-06,4443.990234375
2016-01-07,4305.72021484375
2016-01-08,4270.77978515625
2016-01-11,4283.5498046875
2016-01-12,4333.72021484375
2016-01-13,4183.1201171875
2016-01-14,4272.97021484375
2016-01-15,4141.080078125
2016-01-19,4147.06982421875
2016-01-20,4136.27978515625
2016-01-21,4142.60009765625
2016-01-22,4259.77001953125
2016-01-25,4196.52978515625
2016-01-26,4233.85009765625
2016-01-27,4128.85986328125
2016-01-28,4186.06005859375
2016-01-29,4279.169921875
2016-02-01,4286.56005859375
2016-02-02,4193.10009765625
2016-02-03,4171.97021484375
2016-02-04,4167.77001953125
2016-02-05,4024.469970703125
2016-02-08,3960.669921875
2016-02-09,3947.800048828125
2016-02-10,3966.280029296875
2016-02-11,3962.219970703125
2016-02-12,4019.18994140625
2016-02-16,4104.330078125
2016-02-17,4199.10009765625
2016-02-18,4151.490234375
2016-02-19,4164.08984375
2016-02-22,4231.27001953125
2016-02-23,4162.5400390625
2016-02-24,4200.66015625
2016-02-25,4241.06005859375
2016-02-26,4235.6201171875
2016-02-29,4201.1201171875
2016-03-01,4333.60986328125
2016-03-02,4334.39013671875
2016-03-03,4325.85986328125
2016-03-04,4329.0
2016-03-07,4303.330078125
2016-03-08,4265.509765625
2016-03-09,4293.22998046875
2016-03-10,4286.97021484375
2016-03-11,4361.830078125
2016-03-14,4367.330078125
2016-03-15,4367.080078125
2016-03-16,4404.2001953125
2016-03-17,4400.259765625
2016-03-18,4410.830078125
2016-03-21,4426.97998046875
2016-03-22,4437.6201171875
2016-03-23,4402.56005859375
2016-03-24,4405.52978515625
2016-03-28,4398.06982421875
2016-03-29,4467.72021484375
2016-03-30,4490.8798828125
2016-03-31,4483.66015625
2016-04-01,4532.080078125
2016-04-04,4511.7001953125
2016-04-05,4470.75
2016-04-06,4543.77978515625
2016-04-07,4475.2900390625
2016-04-08,4474.93017578125
2016-04-11,4458.7099609375
2016-04-12,4496.0400390625
2016-04-13,4554.72021484375
2016-04-14,4554.6298828125
2016-04-15,4543.16015625
2016-04-18,4569.31005859375
2016-04-19,4537.08984375
2016-04-20,4540.43994140625
2016-04-21,4540.7998046875
2016-04-22,4474.18994140625
2016-04-25,4474.1298828125
2016-04-26,4452.97021484375
2016-04-27,4416.6298828125
2016-04-28,4363.990234375
2016-04-29,4341.2998046875
2016-05-02,4381.2998046875
2016-05-03,4341.39013671875
2016-05-04,4312.009765625
2016-05-05,4309.47998046875
2016-05-06,4330.169921875
2016-05-09,4341.22998046875
2016-05-10,4402.0400390625
2016-05-11,4361.02978515625
2016-05-12,4342.81005859375
2016-05-13,4326.52978515625
2016-05-16,4380.47998046875
2016-05-17,4322.56005859375
2016-05-18,4338.22998046875
2016-05-19,4315.580078125
2016-05-20,4362.89990234375
2016-05-23,4355.10009765625
2016-05-24,4444.2998046875
2016-05-25,4476.43017578125
2016-05-26,4487.9599609375
2016-05-27,4512.5400390625
2016-05-31,4523.89013671875
2016-06-01,4520.06982421875
2016-06-02,4531.35009765625
2016-06-03,4509.7900390625
2016-06-06,4523.6298828125
2016-06-07,4513.08984375
2016-06-08,4520.6298828125
2016-06-09,4512.68994140625
2016-06-10,4461.0498046875
2016-06-13,4422.759765625
2016-06-14,4424.91015625
2016-06-15,4409.509765625
2016-06-16,4424.22998046875
2016-06-17,4374.3798828125
2016-06-20,4400.16015625
2016-06-21,4413.39990234375
2016-06-22,4404.72998046875
2016-06-23,4467.47998046875
2016-06-24,4285.7001953125
2016-06-27,4201.0498046875
2016-06-28,4290.47021484375
2016-06-29,4364.740234375
2016-06-30,4417.7001953125
2016-07-01,4437.4501953125
2016-07-05,4410.75
2016-07-06,4444.7001953125
2016-07-07,4459.580078125
2016-07-08,4528.35986328125
2016-07-11,4554.7099609375
2016-07-12,4577.60986328125
2016-07-13,4565.77001953125
2016-07-14,4596.490234375
2016-07-15,4589.830078125
2016-07-18,4619.68017578125
2016-07-19,4603.27978515625
2016-07-20,4657.2001953125
2016-07-21,4647.02001953125
2016-07-22,4666.06982421875
2016-07-25,4665.93017578125
2016-07-26,4672.10986328125
2016-07-27,4702.8798828125
2016-07-28,4721.41015625
2016-07-29,4730.22998046875
2016-08-01,4756.0400390625
2016-08-02,4719.2099609375
2016-08-03,4734.330078125
2016-08-04,4743.81005859375
2016-08-05,4791.2099609375
2016-08-08,4784.740234375
2016-08-09,4795.75
2016-08-10,4783.39013671875
2016-08-11,4803.31005859375
2016-08-12,4807.080078125
2016-08-15,4827.1201171875
2016-08-16,4797.18994140625
2016-08-17,4805.4501953125
2016-08-18,4808.68017578125
2016-08-19,4806.14013671875
2016-08-22,4808.56005859375
2016-08-23,4818.47998046875
2016-08-24,4783.490234375
2016-08-25,4775.43017578125
2016-08-26,4783.68994140625
2016-08-29,4791.08984375
2016-08-30,4775.990234375
2016-08-31,4771.0498046875
2016-09-01,4783.93994140625
2016-09-02,4798.740234375
2016-09-06,4829.509765625
2016-09-07,4831.85986328125
2016-09-08,4804.0
2016-09-09,4681.5400390625
2016-09-12,4764.64990234375
2016-09-13,4722.85009765625
2016-09-14,4746.06005859375
2016-09-15,4819.89990234375
2016-09-16,4818.0498046875
2016-09-19,4796.06982421875
2016-09-20,4805.22021484375
2016-09-21,4853.75
2016-09-22,4891.35986328125
2016-09-23,4858.91015625
2016-09-26,4817.169921875
2016-09-27,4866.7099609375
2016-09-28,4875.27001953125
2016-09-29,4838.2998046875
2016-09-30,4875.7001953125
2016-10-03,4866.6298828125
2016-10-04,4859.47021484375
2016-10-05,4877.75
2016-10-06,4873.919921875
2016-10-07,4864.52001953125
2016-10-10,4893.77001953125
2016-10-11,4821.91015625
2016-10-12,4819.64013671875
2016-10-13,4803.10009765625
2016-10-14,4808.47998046875
2016-10-17,4796.169921875
2016-10-18,4839.72021484375
2016-10-19,4836.60986328125
2016-10-20,4832.7099609375
2016-10-21,4851.85986328125
2016-10-24,4909.97021484375
2016-10-25,4891.4501953125
2016-10-26,4860.58984375
2016-10-27,4836.4501953125
2016-10-28,4805.58984375
2016-10-31,4801.27001953125
2016-11-01,4766.93994140625
2016-11-02,4726.91015625
2016-11-03,4679.10009765625
2016-11-04,4660.4599609375
2016-11-07,4773.72998046875
2016-11-08,4804.919921875
2016-11-09,4825.18017578125
2016-11-10,4747.02978515625
2016-11-11,4751.9501953125
2016-11-14,4702.0400390625
2016-11-15,4764.47021484375
2016-11-16,4792.27001953125
2016-11-17,4826.58984375
2016-11-18,4808.0400390625
2016-11-21,4859.0
2016-11-22,4873.83984375
2016-11-23,4853.85986328125
2016-11-25,4870.02001953125
2016-11-28,4857.02001953125
2016-11-29,4873.2099609375
2016-11-30,4810.81005859375
2016-12-01,4734.10009765625
2016-12-02,4739.3701171875
2016-12-05,4778.14013671875
2016-12-06,4788.669921875
2016-12-07,4851.93994140625
2016-12-08,4859.18994140625
2016-12-09,4895.89990234375
2016-12-12,4874.2998046875
2016-12-13,4935.83984375
2016-12-14,4921.22021484375
2016-12-15,4933.41015625
2016-12-16,4914.85986328125
2016-12-19,4934.85009765625
2016-12-20,4953.7998046875
2016-12-21,4948.91015625
2016-12-22,4934.39013671875
2016-12-23,4940.02001953125
2016-12-27,4965.81005859375
2016-12-28,4926.2900390625
2016-12-29,4918.27978515625
2016-12-30,4863.6201171875
2017-01-03,4911.330078125
2017-01-04,4937.2099609375
2017-01-05,4964.9501953125
2017-01-06,5007.080078125
2017-01-09,5024.89990234375
2017-01-10,5035.169921875
2017-01-11,5050.2099609375
2017-01-12,5041.43017578125
2017-01-13,5059.509765625
2017-01-17,5044.64990234375
2017-01-18,5055.85009765625
2017-01-19,5051.169921875
2017-01-20,5063.2001953125
2017-01-23,5065.7001953125
2017-01-24,5101.06005859375
2017-01-25,5151.47021484375
2017-01-26,5156.919921875
2017-01-27,5168.06005859375
2017-01-30,5129.330078125
2017-01-31,5116.77001953125
2017-02-01,5152.68994140625
2017-02-02,5147.7001953125
2017-02-03,5161.60009765625
2017-02-06,5167.9599609375
2017-02-07,5185.8798828125
2017-02-08,5196.580078125
2017-02-09,5212.16015625
2017-02-10,5226.68994140625
2017-02-13,5256.81982421875
2017-02-14,5271.06982421875
2017-02-15,5302.39013671875
2017-02-16,5300.64013671875
2017-02-17,5324.72021484375
2017-02-21,5350.72998046875
2017-02-22,5352.1298828125
2017-02-23,5332.3701171875
2017-02-24,5343.31005859375
2017-02-27,5347.5498046875
2017-02-28,5330.31005859375
2017-03-01,5390.990234375
2017-03-02,5363.259765625
2017-03-03,5373.47998046875
2017-03-06,5360.31005859375
2017-03-07,5351.27978515625
2017-03-08,5359.81005859375
2017-03-09,5363.97998046875
2017-03-10,5385.89990234375
2017-03-13,5394.56982421875
2017-03-14,5382.169921875
2017-03-15,5416.25
2017-03-16,5412.080078125
2017-03-17,5408.759765625
2017-03-20,5413.31005859375
2017-03-21,5332.52978515625
2017-03-22,5367.5498046875
2017-03-23,5355.14013671875
2017-03-24,5364.0
2017-03-27,5374.27001953125
2017-03-28,5407.2099609375
2017-03-29,5430.27001953125
2017-03-30,5439.740234375
2017-03-31,5436.22998046875
2017-04-03,5432.2001953125
2017-04-04,5440.41015625
2017-04-05,5418.52001953125
2017-04-06,5420.8798828125
2017-04-07,5418.3701171875
2017-04-10,5421.68017578125
2017-04-11,5398.39990234375
2017-04-12,5377.02978515625
2017-04-13,5353.58984375
2017-04-17,5399.2001953125
2017-04-18,5391.66015625
2017-04-19,5399.64013671875
2017-04-20,5443.52978515625
2017-04-21,5442.0498046875
2017-04-24,5508.02978515625
2017-04-25,5548.18994140625
2017-04-26,5541.08984375
2017-04-27,5571.27978515625
2017-04-28,5583.52978515625
2017-05-01,5629.6298828125
2017-05-02,5644.06982421875
2017-05-03,5625.16015625
2017-05-04,5626.31982421875
2017-05-05,5646.08984375
2017-05-08,5659.06982421875
2017-05-09,5678.31005859375
2017-05-10,5681.68017578125
2017-05-11,5674.22021484375
2017-05-12,5686.81005859375
2017-05-15,5704.47998046875
2017-05-16,5724.43994140625
2017-05-17,5580.5498046875
2017-05-18,5626.31005859375
2017-05-19,5651.56005859375
2017-05-22,5699.39990234375
2017-05-23,5703.35009765625
2017-05-24,5730.2998046875
2017-05-25,5778.3701171875
2017-05-26,5788.35986328125
2017-05-30,5794.6298828125
2017-05-31,5788.7998046875
2017-06-01,5816.509765625
2017-06-02,5881.4599609375
2017-06-05,5878.1201171875
2017-06-06,5856.77001953125
2017-06-07,5877.58984375
2017-06-08,5885.2998046875
